t,I,V,gt
77542.000000,-80.003700,67.700800,0.465268
77572.000000,-79.997500,67.678500,0.464024
77602.000000,-79.997500,67.663600,0.462780
77632.000000,-80.016100,67.641300,0.461536
77662.000000,-80.003700,67.626400,0.460292
77692.000000,-80.003700,67.611600,0.459048
77722.000000,-80.003700,67.596700,0.457804
77752.000000,-80.003700,67.566900,0.456560
77782.000000,-80.003700,67.559500,0.455316
77812.000000,-79.997500,67.544600,0.454072
77842.000000,-80.009900,67.522300,0.452828
77872.000000,-79.997500,67.507400,0.451584
77902.000000,-79.997500,67.492500,0.450340
77932.000000,-80.003700,67.470200,0.449096
77962.000000,-80.003700,67.455300,0.447852
77992.000000,-80.003700,67.440400,0.446608
78022.000000,-79.997500,67.425500,0.445364
78052.000000,-79.997500,67.403200,0.444120
78082.000000,-80.009900,67.388300,0.442876
78112.000000,-80.003700,67.373500,0.441632
78142.000000,-80.009900,67.351100,0.440388
78172.000000,-80.003700,67.336300,0.439144
78202.000000,-80.003700,67.321400,0.437900
78232.000000,-80.003700,67.306500,0.436656
78262.000000,-80.009900,67.291600,0.435411
78292.000000,-79.997500,67.276700,0.434167
78322.000000,-80.003700,67.261900,0.432923
78352.000000,-80.003700,67.247000,0.431679
78382.000000,-80.003700,67.224700,0.430435
78412.000000,-80.003700,67.209800,0.429191
78442.000000,-80.003700,67.194900,0.427947
78472.000000,-80.003700,67.180000,0.426703
78502.000000,-80.003700,67.165100,0.425459
78532.000000,-80.009900,67.142800,0.424215
78562.000000,-80.009900,67.127900,0.422971
78592.000000,-80.003700,67.113000,0.421727
78622.000000,-80.003700,67.098200,0.420483
78652.000000,-80.003700,67.083300,0.419239
78682.000000,-80.009900,67.068400,0.417995
78712.000000,-80.009900,67.053500,0.416750
78742.000000,-80.003700,67.038600,0.415506
78772.000000,-80.009900,67.023800,0.414262
78802.000000,-80.009900,67.008900,0.413018
78832.000000,-80.003700,66.994000,0.411774
78862.000000,-79.997500,66.971700,0.410530
78892.000000,-80.003700,66.964200,0.409286
78922.000000,-80.003700,66.941900,0.408042
78952.000000,-80.003700,66.927000,0.406798
78982.000000,-79.997500,66.912200,0.405554
79012.000000,-79.997500,66.897300,0.404310
79042.000000,-80.003700,66.882400,0.403066
79072.000000,-80.003700,66.867500,0.401822
79102.000000,-80.003700,66.852600,0.400578
79132.000000,-80.009900,66.837700,0.399334
79162.000000,-80.003700,66.822900,0.398090
79192.000000,-79.997500,66.800500,0.396846
79222.000000,-79.997500,66.785700,0.395602
79252.000000,-80.003700,66.770800,0.394358
79282.000000,-79.997500,66.755900,0.393114
79312.000000,-79.997500,66.741000,0.391870
79342.000000,-80.003700,66.718700,0.390626
79372.000000,-80.003700,66.711300,0.389382
79402.000000,-80.003700,66.696400,0.388138
79432.000000,-80.003700,66.674100,0.386894
79462.000000,-80.003700,66.659200,0.385650
79492.000000,-80.003700,66.651700,0.384406
79522.000000,-80.003700,66.629400,0.383162
79552.000000,-80.009900,66.614500,0.381918
79582.000000,-80.003700,66.599700,0.380673
79612.000000,-79.997500,66.584800,0.379430
79642.000000,-79.997500,66.569900,0.378186
79672.000000,-80.009900,66.555000,0.376941
79702.000000,-80.003700,66.540100,0.375697
79732.000000,-79.997500,66.525200,0.374453
79762.000000,-80.003700,66.510400,0.373209
79792.000000,-80.009900,66.495500,0.371965
79822.000000,-80.009900,66.473200,0.370721
79852.000000,-79.997500,66.465700,0.369477
79882.000000,-80.003700,66.443400,0.368233
79912.000000,-80.009900,66.428500,0.366989
79942.000000,-79.991300,66.413600,0.365745
79972.000000,-79.997500,66.398800,0.364501
80002.000000,-80.003700,66.383900,0.363257
80032.000000,-79.997500,66.369000,0.362013
80062.000000,-80.009900,66.346700,0.360769
80092.000000,-79.997500,66.339200,0.359525
80122.000000,-79.997500,66.316900,0.358281
80152.000000,-80.003700,66.302000,0.357037
80182.000000,-79.997500,66.287200,0.355793
80212.000000,-80.003700,66.272300,0.354549
80242.000000,-80.003700,66.257400,0.353305
80272.000000,-80.009900,66.235100,0.352061
80302.000000,-80.003700,66.227600,0.350817
80332.000000,-80.003700,66.212700,0.349573
80362.000000,-80.003700,66.190400,0.348329
80392.000000,-80.003700,66.183000,0.347085
80422.000000,-80.003700,66.168100,0.345841
80452.000000,-80.009900,66.145800,0.344597
80482.000000,-80.003700,66.130900,0.343353
80512.000000,-79.997500,66.116000,0.342109
80542.000000,-80.003700,66.101100,0.340865
80572.000000,-80.003700,66.086300,0.339621
80602.000000,-80.003700,66.071400,0.338377
80632.000000,-80.003700,66.056500,0.337132
80662.000000,-80.009900,66.041600,0.335888
80692.000000,-79.997500,66.026700,0.334644
80722.000000,-79.997500,66.011900,0.333400
80752.000000,-80.003700,65.997000,0.332156
80782.000000,-80.003700,65.982100,0.330912
80812.000000,-80.009900,65.959800,0.329668
80842.000000,-80.009900,65.944900,0.328424
80872.000000,-80.003700,65.930000,0.327180
80902.000000,-80.003700,65.915100,0.325936
80932.000000,-80.003700,65.900200,0.324692
80962.000000,-80.003700,65.885400,0.323448
80992.000000,-80.003700,65.870500,0.322204
81022.000000,-80.003700,65.855600,0.320960
81052.000000,-80.009900,65.840700,0.319716
81082.000000,-80.003700,65.825800,0.318472
81112.000000,-80.009900,65.803500,0.317228
81142.000000,-80.003700,65.788600,0.315983
81172.000000,-79.997500,65.773800,0.314740
81202.000000,-80.003700,65.758900,0.313495
81232.000000,-80.003700,65.744000,0.312251
81262.000000,-79.997500,65.729100,0.311007
81292.000000,-80.003700,65.721700,0.309763
81322.000000,-80.003700,65.699400,0.308519
81352.000000,-79.997500,65.684500,0.307275
81382.000000,-79.997500,65.669600,0.306032
81412.000000,-79.997500,65.654700,0.304788
81442.000000,-79.997500,65.639800,0.303544
81472.000000,-80.003700,65.617500,0.302300
81502.000000,-80.003700,65.602600,0.301056
81532.000000,-80.003700,65.587700,0.299811
81562.000000,-80.009900,65.572900,0.298567
81592.000000,-80.003700,65.558000,0.297323
81622.000000,-80.009900,65.543100,0.296079
81652.000000,-79.997500,65.528200,0.294835
81682.000000,-79.997500,65.513300,0.293591
81712.000000,-80.003700,65.498500,0.292347
81742.000000,-80.009900,65.476100,0.291103
81772.000000,-80.003700,65.461300,0.289859
81802.000000,-80.003700,65.446400,0.288615
81832.000000,-80.003700,65.431500,0.287371
81862.000000,-80.009900,65.416600,0.286127
81892.000000,-80.003700,65.409200,0.284883
81922.000000,-79.997500,65.386900,0.283639
81952.000000,-80.003700,65.372000,0.282395
81982.000000,-80.003700,65.357100,0.281151
82012.000000,-79.997500,65.342200,0.279907
82042.000000,-80.003700,65.327300,0.278663
82072.000000,-79.997500,65.312500,0.277419
82102.000000,-80.003700,65.297600,0.276175
82132.000000,-80.009900,65.275200,0.274931
82162.000000,-80.003700,65.260400,0.273687
82192.000000,-80.003700,65.245500,0.272443
82222.000000,-80.009900,65.230600,0.271198
82252.000000,-80.003700,65.223200,0.269954
82282.000000,-80.003700,65.200800,0.268710
82312.000000,-79.997500,65.186000,0.267466
82342.000000,-80.003700,65.171100,0.266222
82372.000000,-80.003700,65.156200,0.264978
82402.000000,-80.009900,65.141300,0.263734
82432.000000,-80.009900,65.126400,0.262490
82462.000000,-80.003700,65.104100,0.261246
82492.000000,-79.997500,65.096700,0.260002
82522.000000,-79.997500,65.074400,0.258758
82552.000000,-79.997500,65.059500,0.257514
82582.000000,-80.009900,65.044600,0.256270
82612.000000,-80.003700,65.029700,0.255026
82642.000000,-80.003700,65.014800,0.253782
82672.000000,-80.003700,65.000000,0.252538
82702.000000,-80.003700,64.977600,0.251294
82732.000000,-80.003700,64.962700,0.250050
82762.000000,-80.003700,64.955300,0.248806
82792.000000,-80.003700,64.933000,0.247562
82822.000000,-80.003700,64.925500,0.246318
82852.000000,-80.003700,64.910700,0.245074
82882.000000,-80.003700,64.888300,0.243830
82912.000000,-80.003700,64.873500,0.242586
82942.000000,-80.003700,64.858600,0.241341
82972.000000,-80.003700,64.843700,0.240097
83002.000000,-80.003700,64.828800,0.238853
83032.000000,-80.003700,64.806500,0.237609
83062.000000,-80.009900,64.791600,0.236365
83092.000000,-79.997500,64.784200,0.235121
83122.000000,-79.997500,64.769300,0.233877
83152.000000,-80.003700,64.747000,0.232633
83182.000000,-79.997500,64.732100,0.231389
83212.000000,-80.003700,64.717200,0.230145
83242.000000,-79.997500,64.702300,0.228901
83272.000000,-80.003700,64.687500,0.227657
83302.000000,-80.003700,64.665100,0.226413
83332.000000,-80.003700,64.650200,0.225169
83362.000000,-80.009900,64.635400,0.223925
83392.000000,-79.997500,64.620500,0.222681
83422.000000,-79.997500,64.605600,0.221437
83452.000000,-80.003700,64.590700,0.220193
83482.000000,-79.997500,64.575800,0.218949
83512.000000,-80.003700,64.561000,0.217705
83542.000000,-80.003700,64.546100,0.216461
83572.000000,-80.009900,64.531200,0.215217
83602.000000,-80.003700,64.508900,0.213973
83632.000000,-80.009900,64.494000,0.212729
83662.000000,-80.009900,64.479100,0.211485
83692.000000,-80.009900,64.464200,0.210241
83722.000000,-80.009900,64.449400,0.208996
83752.000000,-80.009900,64.434500,0.207752
83782.000000,-80.009900,64.419600,0.206508
83812.000000,-79.997500,64.404700,0.205264
83842.000000,-79.991300,64.382400,0.204020
83872.000000,-80.003700,64.367500,0.202776
83902.000000,-79.997500,64.360100,0.201532
83932.000000,-80.003700,64.337700,0.200288
83962.000000,-80.009900,64.322900,0.199044
83992.000000,-80.003700,64.308000,0.197800
84022.000000,-80.003700,64.293100,0.196556
84052.000000,-79.997500,64.278200,0.195312
84082.000000,-79.997500,64.263300,0.194068
84112.000000,-79.997500,64.241000,0.192824
84142.000000,-80.003700,64.226100,0.191580
84172.000000,-80.003700,64.211300,0.190336
84202.000000,-80.009900,64.196400,0.189092
84232.000000,-80.003700,64.181500,0.187848
84262.000000,-79.997500,64.166600,0.186604
84292.000000,-80.003700,64.144300,0.185360
84322.000000,-80.009900,64.129400,0.184116
84352.000000,-80.003700,64.122000,0.182872
84382.000000,-80.003700,64.099700,0.181628
84412.000000,-79.997500,64.084800,0.180384
84442.000000,-80.009900,64.062500,0.179140
84472.000000,-80.003700,64.047600,0.177896
84502.000000,-79.997500,64.032700,0.176652
84532.000000,-80.003700,64.017800,0.175408
84562.000000,-80.003700,64.002900,0.174164
84592.000000,-80.009900,63.980600,0.172919
84622.000000,-80.003700,63.973200,0.171675
84652.000000,-80.003700,63.950800,0.170431
84682.000000,-80.003700,63.936000,0.169187
84712.000000,-79.997500,63.921100,0.167943
84742.000000,-80.003700,63.898800,0.166699
84772.000000,-79.997500,63.891300,0.165455
84802.000000,-79.997500,63.869000,0.164211
84832.000000,-80.003700,63.854100,0.162967
84862.000000,-79.997500,63.839200,0.161723
84892.000000,-80.003700,63.824400,0.160479
84922.000000,-80.003700,63.809500,0.159235
84952.000000,-80.009900,63.787200,0.157991
84982.000000,-80.003700,63.764800,0.156747
85012.000000,-80.003700,63.757400,0.155503
85042.000000,-79.997500,63.735100,0.154259
85072.000000,-79.997500,63.720200,0.153015
85102.000000,-80.003700,63.697900,0.151771
85132.000000,-79.997500,63.683000,0.150527
85162.000000,-79.997500,63.668100,0.149283
85192.000000,-79.991300,63.653200,0.148039
85222.000000,-80.003700,63.638300,0.146795
85252.000000,-80.003700,63.616000,0.145551
85282.000000,-79.997500,63.601100,0.144307
85312.000000,-79.997500,63.578800,0.143063
85342.000000,-80.003700,63.563900,0.141819
85372.000000,-79.997500,63.541600,0.140575
85402.000000,-79.997500,63.526700,0.139332
85432.000000,-80.003700,63.511900,0.138087
85462.000000,-79.997500,63.489500,0.136844
85492.000000,-80.003700,63.474700,0.135599
85522.000000,-80.003700,63.459800,0.134355
85552.000000,-80.003700,63.437500,0.133111
85582.000000,-80.003700,63.415100,0.131867
85612.000000,-80.003700,63.400200,0.130623
85642.000000,-80.003700,63.385400,0.129379
85672.000000,-80.003700,63.363000,0.128135
85702.000000,-79.997500,63.348200,0.126891
85732.000000,-80.003700,63.325800,0.125647
85762.000000,-80.009900,63.311000,0.124403
85792.000000,-80.003700,63.288600,0.123159
85822.000000,-80.003700,63.266300,0.121915
85852.000000,-80.003700,63.251400,0.120671
85882.000000,-80.003700,63.236600,0.119427
85912.000000,-80.003700,63.214200,0.118183
85942.000000,-80.003700,63.191900,0.116939
85972.000000,-80.003700,63.169600,0.115695
86002.000000,-80.003700,63.154700,0.114451
86032.000000,-80.003700,63.132400,0.113207
86062.000000,-80.003700,63.117500,0.111963
86092.000000,-80.009900,63.095200,0.110719
86122.000000,-80.003700,63.072900,0.109475
86152.000000,-80.003700,63.058000,0.108230
86182.000000,-79.997500,63.028200,0.106987
86212.000000,-79.997500,63.013300,0.105743
86242.000000,-79.997500,62.991000,0.104499
86272.000000,-80.003700,62.976100,0.103255
86302.000000,-80.003700,62.953800,0.102011
86332.000000,-80.003700,62.924100,0.100766
86362.000000,-80.003700,62.901700,0.099522
86392.000000,-79.997500,62.886900,0.098279
86422.000000,-80.003700,62.864500,0.097034
86452.000000,-80.003700,62.842200,0.095790
86482.000000,-80.003700,62.819900,0.094546
86512.000000,-80.003700,62.797600,0.093302
86542.000000,-80.003700,62.775200,0.092058
86572.000000,-80.009900,62.752900,0.090814
86602.000000,-80.003700,62.730600,0.089570
86632.000000,-80.003700,62.708300,0.088326
86662.000000,-79.997500,62.686000,0.087082
86692.000000,-79.997500,62.656200,0.085838
86722.000000,-80.003700,62.633900,0.084594
86752.000000,-80.003700,62.611600,0.083350
86782.000000,-80.003700,62.581800,0.082106
86812.000000,-79.997500,62.559500,0.080862
86842.000000,-80.003700,62.537200,0.079618
86872.000000,-79.997500,62.507400,0.078374
86902.000000,-79.991300,62.477600,0.077130
86932.000000,-80.003700,62.447900,0.075886
86962.000000,-80.003700,62.425500,0.074642
86992.000000,-80.003700,62.395800,0.073398
87022.000000,-80.003700,62.366000,0.072154
87052.000000,-79.997500,62.336300,0.070910
87082.000000,-80.003700,62.306500,0.069666
87112.000000,-80.003700,62.276700,0.068422
87142.000000,-79.997500,62.247000,0.067178
87172.000000,-80.003700,62.217200,0.065934
87202.000000,-80.003700,62.180000,0.064690
87232.000000,-80.003700,62.150200,0.063446
87262.000000,-80.003700,62.113000,0.062202
87292.000000,-80.009900,62.075800,0.060958
87322.000000,-79.997500,62.038600,0.059714
87352.000000,-80.003700,62.001400,0.058470
87382.000000,-79.997500,61.964200,0.057226
87412.000000,-80.003700,61.919600,0.055982
87442.000000,-80.009900,61.882400,0.054738
87472.000000,-80.003700,61.837700,0.053494
87502.000000,-79.997500,61.793100,0.052250
87532.000000,-80.003700,61.741000,0.051006
87562.000000,-79.997500,61.696400,0.049762
87592.000000,-80.009900,61.636900,0.048518
87622.000000,-80.009900,61.584800,0.047273
87652.000000,-80.003700,61.532700,0.046029
87682.000000,-80.003700,61.465700,0.044785
87712.000000,-79.997500,61.406200,0.043541
87742.000000,-80.003700,61.331800,0.042297
87772.000000,-80.003700,61.257400,0.041053
87802.000000,-80.003700,61.175500,0.039809
87832.000000,-80.003700,61.093700,0.038565
87862.000000,-80.003700,60.997000,0.037321
87892.000000,-80.009900,60.892800,0.036077
87922.000000,-80.003700,60.781200,0.034833
87952.000000,-80.003700,60.647300,0.033589
87982.000000,-80.009900,60.513300,0.032345
88012.000000,-80.003700,60.357100,0.031101
88042.000000,-80.003700,60.171100,0.029857
88072.000000,-80.003700,59.962700,0.028613
88102.000000,-80.003700,59.717200,0.027369
88132.000000,-79.997500,59.441900,0.026125
88162.000000,-79.997500,59.107100,0.024881
88192.000000,-79.997500,58.727600,0.023637
88222.000000,-79.997500,58.311000,0.022393
88252.000000,-80.003700,57.879400,0.021149
88282.000000,-80.003700,57.395800,0.019905
88312.000000,-80.003700,56.852600,0.018661
88342.000000,-80.009900,56.205300,0.017417
88372.000000,-80.003700,55.580300,0.016173
88402.000000,-80.003700,54.955300,0.014929
88432.000000,-80.009900,54.263300,0.013684
88462.000000,-80.009900,53.474700,0.012440
88492.000000,-80.009900,52.611600,0.011196
88522.000000,-80.003700,51.622000,0.009952
88552.000000,-80.003700,50.550500,0.008708
88582.000000,-79.997500,49.360100,0.007464
88612.000000,-80.003700,48.154700,0.006220
88642.000000,-79.997500,46.808000,0.004976
88672.000000,-79.997500,45.386900,0.003732
88702.000000,-80.003700,43.787200,0.002488
88732.000000,-80.003700,41.971700,0.001244
88762.000000,-80.003700,40.059500,0.000000
88763.000000,-80.009900,40.000000,0.000000
88763.000000,0.000000,54.002900,0.000000
88793.000000,0.000000,59.427000,0.000000
88823.000000,0.000000,60.558000,0.000000
