数据序号,工步类型,时间,总时间,电流(A),电压(V),容量(Ah),能量(Wh),绝对时间,功率(W),current_A,time_s,abs_time_h,step,cycle_id,SOC
592,恒流充电,00:55:59,04:50:20,80.0161,74.8809,74.6798,5557.5638,2025-03-26 17:03:52,5991.6783,80.0161,17420.0,4.838888888888889,charge,2,0.11669030729166666
593,恒流充电,00:56:29,04:50:50,80.0223,74.8883,75.3466,5607.4961,2025-03-26 17:04:22,5992.7355,80.0223,17450.0,4.847222222222222,charge,2,0.11773226432291665
594,恒流充电,00:56:59,04:51:20,80.0223,74.8883,76.0135,5657.4305,2025-03-26 17:04:52,5992.7355,80.0223,17480.0,4.855555555555555,charge,2,0.11877422135416665
595,恒流充电,00:57:29,04:51:50,80.0161,74.8958,76.6802,5707.3693,2025-03-26 17:05:22,5992.8706,80.0161,17510.0,4.863888888888889,charge,2,0.11981609765624998
596,恒流充电,00:57:59,04:52:20,80.0161,74.8958,77.3471,5757.3114,2025-03-26 17:05:52,5992.8706,80.0161,17540.0,4.872222222222222,charge,2,0.12085797395833331
597,恒流充电,00:58:29,04:52:50,80.0223,74.9107,78.0139,5807.2582,2025-03-26 17:06:22,5994.528,80.0223,17570.0,4.8805555555555555,charge,2,0.12189993098958331
598,恒流充电,00:58:59,04:53:20,80.0223,74.9107,78.6807,5857.209,2025-03-26 17:06:52,5994.528,80.0223,17600.0,4.888888888888889,charge,2,0.1229418880208333
599,恒流充电,00:59:29,04:53:50,80.0223,74.9181,79.3475,5907.1613,2025-03-26 17:07:22,5995.1202,80.0223,17630.0,4.897222222222222,charge,2,0.1239838450520833
600,恒流充电,00:59:59,04:54:20,80.0223,74.9255,80.0143,5957.1175,2025-03-26 17:07:52,5995.7123,80.0223,17660.0,4.905555555555556,charge,2,0.1250258020833333
601,恒流充电,01:00:00,04:54:20,80.0223,74.9255,80.0156,5957.2173,2025-03-26 17:07:53,5995.7123,80.0223,17660.0,4.905555555555556,charge,2,0.1250258020833333
602,搁置,00:00:00,04:54:20,0.0,70.7812,0.0,0.0,2025-03-26 17:07:53,0.0,0.0,17660.0,4.905555555555556,rest,2,0.1250258020833333
603,搁置,00:00:30,04:54:50,0.0,70.3943,0.0,0.0,2025-03-26 17:08:23,0.0,0.0,17690.0,4.913888888888889,rest,2,0.1250258020833333
604,搁置,00:01:00,04:55:20,0.0,70.3794,0.0,0.0,2025-03-26 17:08:53,0.0,0.0,17720.0,4.9222222222222225,rest,2,0.1250258020833333
605,恒流放电,00:00:00,04:55:20,-80.0099,67.4107,0.0,0.0,2025-03-26 17:08:53,-5393.5247,-80.0099,17720.0,4.9222222222222225,discharge,2,0.1250258020833333
606,恒流放电,00:00:30,04:55:50,-79.9975,65.8928,0.6667,44.0217,2025-03-26 17:09:23,-5271.2606,-79.9975,17750.0,4.930555555555555,discharge,2,0.12388929276554793
607,恒流放电,00:01:00,04:56:20,-79.9975,65.7142,1.3334,87.8837,2025-03-26 17:09:53,-5256.973,-79.9975,17780.0,4.938888888888889,discharge,2,0.12275278344776255
608,恒流放电,00:01:30,04:56:50,-79.9975,65.6919,2.0001,131.6834,2025-03-26 17:10:23,-5255.1891,-79.9975,17810.0,4.947222222222222,discharge,2,0.12161627412997718
609,恒流放电,00:02:00,04:57:20,-79.9975,65.6919,2.6668,175.4803,2025-03-26 17:10:53,-5255.1891,-79.9975,17840.0,4.955555555555556,discharge,2,0.1204797648121918
610,恒流放电,00:02:30,04:57:50,-80.0037,65.6696,3.3335,219.2667,2025-03-26 17:11:23,-5253.8123,-80.0037,17870.0,4.963888888888889,discharge,2,0.11934316741218172
611,恒流放电,00:03:00,04:58:20,-80.0037,65.6398,4.0002,263.0382,2025-03-26 17:11:53,-5251.4282,-80.0037,17900.0,4.972222222222222,discharge,2,0.11820657001217164
612,恒流放电,00:03:30,04:58:50,-80.0099,65.625,4.6669,306.7944,2025-03-26 17:12:23,-5250.651,-80.0099,17930.0,4.980555555555555,discharge,2,0.11706988452993686
613,恒流放电,00:04:00,04:59:20,-79.9975,65.6101,5.3335,350.5391,2025-03-26 17:12:53,-5248.6453,-79.9975,17960.0,4.988888888888889,discharge,2,0.11593337521215148
614,恒流放电,00:04:30,04:59:50,-80.0037,65.5877,6.0002,394.2744,2025-03-26 17:13:23,-5247.26,-80.0037,17990.0,4.997222222222222,discharge,2,0.1147967778121414
615,恒流放电,00:05:00,05:00:20,-79.9975,65.5803,6.6669,438.0,2025-03-26 17:13:53,-5246.2614,-79.9975,18020.0,5.0055555555555555,discharge,2,0.11366026849435602
616,恒流放电,00:05:30,05:00:50,-80.0037,65.5654,7.3336,481.7154,2025-03-26 17:14:23,-5245.4759,-80.0037,18050.0,5.013888888888889,discharge,2,0.11252367109434594
617,恒流放电,00:06:00,05:01:20,-80.0099,65.5431,8.0003,525.4205,2025-03-26 17:14:53,-5244.0982,-80.0099,18080.0,5.022222222222222,discharge,2,0.11138698561211116
618,恒流放电,00:06:30,05:01:50,-80.0037,65.5357,8.667,569.1152,2025-03-26 17:15:23,-5243.0998,-80.0037,18110.0,5.030555555555556,discharge,2,0.11025038821210108
619,恒流放电,00:07:00,05:02:20,-80.0037,65.5208,9.3337,612.8,2025-03-26 17:15:53,-5241.9077,-80.0037,18140.0,5.038888888888889,discharge,2,0.109113790812091
620,恒流放电,00:07:30,05:02:50,-80.0037,65.4985,10.0004,656.4745,2025-03-26 17:16:23,-5240.1237,-80.0037,18170.0,5.0472222222222225,discharge,2,0.10797719341208091
621,恒流放电,00:08:00,05:03:20,-80.0037,65.4836,10.6671,700.1367,2025-03-26 17:16:53,-5238.9316,-80.0037,18200.0,5.055555555555555,discharge,2,0.10684059601207083
622,恒流放电,00:08:30,05:03:50,-80.0037,65.4687,11.3338,743.7896,2025-03-26 17:17:23,-5237.7395,-80.0037,18230.0,5.063888888888889,discharge,2,0.10570399861206074
623,恒流放电,00:09:00,05:04:20,-80.0037,65.4538,12.0005,787.4318,2025-03-26 17:17:53,-5236.5475,-80.0037,18260.0,5.072222222222222,discharge,2,0.10456740121205066
624,恒流放电,00:09:30,05:04:50,-80.0099,65.4315,12.6672,831.0634,2025-03-26 17:18:23,-5235.1691,-80.0099,18290.0,5.080555555555556,discharge,2,0.10343071572981588
625,恒流放电,00:10:00,05:05:20,-80.0037,65.4166,13.3339,874.6842,2025-03-26 17:18:53,-5233.5713,-80.0037,18320.0,5.088888888888889,discharge,2,0.1022941183298058
626,恒流放电,00:10:30,05:05:50,-79.9975,65.4092,14.0006,918.2944,2025-03-26 17:19:23,-5232.5738,-79.9975,18350.0,5.097222222222222,discharge,2,0.10115760901202042
627,恒流放电,00:11:00,05:06:20,-80.0099,65.3869,14.6673,961.8936,2025-03-26 17:19:53,-5231.6006,-80.0099,18380.0,5.105555555555555,discharge,2,0.10002092352978564
628,恒流放电,00:11:30,05:06:50,-80.0037,65.372,15.334,1005.4831,2025-03-26 17:20:23,-5230.0032,-80.0037,18410.0,5.113888888888889,discharge,2,0.09888432612977556
629,恒流放电,00:12:00,05:07:20,-80.0037,65.3571,16.0007,1049.0611,2025-03-26 17:20:53,-5228.8111,-80.0037,18440.0,5.122222222222222,discharge,2,0.09774772872976548
630,恒流放电,00:12:30,05:07:50,-80.0099,65.3348,16.6674,1092.6292,2025-03-26 17:21:23,-5227.4321,-80.0099,18470.0,5.1305555555555555,discharge,2,0.0966110432475307
631,恒流放电,00:13:00,05:08:20,-79.9975,65.3199,17.3341,1136.1859,2025-03-26 17:21:53,-5225.43,-79.9975,18500.0,5.138888888888889,discharge,2,0.09547453392974532
632,恒流放电,00:13:30,05:08:50,-80.0037,65.305,18.0008,1179.7304,2025-03-26 17:22:23,-5224.6429,-80.0037,18530.0,5.147222222222222,discharge,2,0.09433793652973524
633,恒流放电,00:14:00,05:09:20,-79.9975,65.2827,18.6675,1223.2644,2025-03-26 17:22:53,-5222.4541,-79.9975,18560.0,5.155555555555556,discharge,2,0.09320142721194986
634,恒流放电,00:14:30,05:09:50,-80.0099,65.2752,19.3342,1266.7871,2025-03-26 17:23:23,-5222.6635,-80.0099,18590.0,5.163888888888889,discharge,2,0.09206474172971509
635,恒流放电,00:15:00,05:10:20,-79.9975,65.2604,20.0009,1310.299,2025-03-26 17:23:53,-5220.6702,-79.9975,18620.0,5.1722222222222225,discharge,2,0.09092823241192971
636,恒流放电,00:15:30,05:10:50,-80.0037,65.238,20.6675,1353.8001,2025-03-26 17:24:23,-5219.2827,-80.0037,18650.0,5.180555555555555,discharge,2,0.08979163501191963
637,恒流放电,00:16:00,05:11:20,-80.0037,65.2232,21.3342,1397.2891,2025-03-26 17:24:53,-5218.0986,-80.0037,18680.0,5.188888888888889,discharge,2,0.08865503761190954
638,恒流放电,00:16:30,05:11:50,-80.0099,65.2083,22.0009,1440.7683,2025-03-26 17:25:23,-5217.3109,-80.0099,18710.0,5.197222222222222,discharge,2,0.08751835212967476
639,恒流放电,00:17:00,05:12:20,-80.0099,65.186,22.6676,1484.2362,2025-03-26 17:25:53,-5215.5266,-80.0099,18740.0,5.205555555555556,discharge,2,0.08638166664743999
640,恒流放电,00:17:30,05:12:50,-79.9975,65.1785,23.3343,1527.6915,2025-03-26 17:26:23,-5214.1184,-79.9975,18770.0,5.213888888888889,discharge,2,0.08524515732965461
641,恒流放电,00:18:00,05:13:20,-80.0037,65.1562,24.001,1571.1368,2025-03-26 17:26:53,-5212.7384,-80.0037,18800.0,5.222222222222222,discharge,2,0.08410855992964453
642,恒流放电,00:18:30,05:13:50,-80.0037,65.1413,24.6677,1614.5695,2025-03-26 17:27:23,-5211.5463,-80.0037,18830.0,5.230555555555555,discharge,2,0.08297196252963444
643,恒流放电,00:19:00,05:14:20,-80.0037,65.119,25.3344,1657.9905,2025-03-26 17:27:53,-5209.7622,-80.0037,18860.0,5.238888888888889,discharge,2,0.08183536512962436
644,恒流放电,00:19:30,05:14:50,-80.0099,65.1041,26.0011,1701.4012,2025-03-26 17:28:23,-5208.9738,-80.0099,18890.0,5.247222222222222,discharge,2,0.08069867964738958
645,恒流放电,00:20:00,05:15:20,-79.9975,65.0892,26.6678,1744.7999,2025-03-26 17:28:53,-5206.9746,-79.9975,18920.0,5.2555555555555555,discharge,2,0.0795621703296042
646,恒流放电,00:20:30,05:15:50,-79.9975,65.0744,27.3345,1788.1869,2025-03-26 17:29:23,-5205.7906,-79.9975,18950.0,5.263888888888889,discharge,2,0.07842566101181883
647,恒流放电,00:21:00,05:16:20,-80.0099,65.052,28.0012,1831.5628,2025-03-26 17:29:53,-5204.8053,-80.0099,18980.0,5.272222222222222,discharge,2,0.07728897552958405
648,恒流放电,00:21:30,05:16:50,-79.9975,65.0372,28.6679,1874.9262,2025-03-26 17:30:23,-5202.8147,-79.9975,19010.0,5.280555555555556,discharge,2,0.07615246621179868
649,恒流放电,00:22:00,05:17:20,-79.9975,65.0148,29.3346,1918.2797,2025-03-26 17:30:53,-5201.0228,-79.9975,19040.0,5.288888888888889,discharge,2,0.0750159568940133
650,恒流放电,00:22:30,05:17:50,-79.9975,65.0,30.0013,1961.6205,2025-03-26 17:31:23,-5199.8388,-79.9975,19070.0,5.2972222222222225,discharge,2,0.07387944757622793
651,恒流放电,00:23:00,05:18:20,-80.0037,64.9776,30.668,2004.9487,2025-03-26 17:31:53,-5198.4497,-80.0037,19100.0,5.305555555555555,discharge,2,0.07274285017621784
652,恒流放电,00:23:30,05:18:50,-80.0037,64.9627,31.3347,2048.2649,2025-03-26 17:32:23,-5197.2577,-80.0037,19130.0,5.313888888888889,discharge,2,0.07160625277620776
653,恒流放电,00:24:00,05:19:20,-79.9975,64.9479,32.0014,2091.5691,2025-03-26 17:32:53,-5195.6709,-79.9975,19160.0,5.322222222222222,discharge,2,0.07046974345842238
654,恒流放电,00:24:30,05:19:50,-80.0037,64.9255,32.6681,2134.8611,2025-03-26 17:33:23,-5194.2815,-80.0037,19190.0,5.330555555555556,discharge,2,0.0693331460584123
655,恒流放电,00:25:00,05:20:20,-80.0037,64.9032,33.3348,2178.1399,2025-03-26 17:33:53,-5192.4974,-80.0037,19220.0,5.338888888888889,discharge,2,0.06819654865840222
656,恒流放电,00:25:30,05:20:50,-80.0037,64.8883,34.0014,2221.4055,2025-03-26 17:34:23,-5191.3054,-80.0037,19250.0,5.347222222222222,discharge,2,0.06705995125839213
657,恒流放电,00:26:00,05:21:20,-80.0037,64.8735,34.6681,2264.6602,2025-03-26 17:34:53,-5190.1213,-80.0037,19280.0,5.355555555555555,discharge,2,0.06592335385838205
658,恒流放电,00:26:30,05:21:50,-79.9975,64.8511,35.3348,2307.9014,2025-03-26 17:35:23,-5187.9272,-79.9975,19310.0,5.363888888888889,discharge,2,0.06478684454059667
659,恒流放电,00:27:00,05:22:20,-80.0099,64.8288,36.0015,2351.1317,2025-03-26 17:35:53,-5186.9471,-80.0099,19340.0,5.372222222222222,discharge,2,0.0636501590583619
660,恒流放电,00:27:30,05:22:50,-80.0037,64.8139,36.6682,2394.3508,2025-03-26 17:36:23,-5185.3531,-80.0037,19370.0,5.3805555555555555,discharge,2,0.06251356165835181
661,恒流放电,00:28:00,05:23:20,-79.9975,64.7991,37.3349,2437.5573,2025-03-26 17:36:53,-5183.7673,-79.9975,19400.0,5.388888888888889,discharge,2,0.06137705234056643
662,恒流放电,00:28:30,05:23:50,-80.0037,64.7767,38.0016,2480.7495,2025-03-26 17:37:23,-5182.377,-80.0037,19430.0,5.397222222222222,discharge,2,0.060240454940556354
663,恒流放电,00:29:00,05:24:20,-79.9975,64.7544,38.6683,2523.929,2025-03-26 17:37:53,-5180.1914,-79.9975,19460.0,5.405555555555556,discharge,2,0.05910394562277097
664,恒流放电,00:29:30,05:24:50,-80.0099,64.7321,39.335,2567.0957,2025-03-26 17:38:23,-5179.2101,-80.0099,19490.0,5.413888888888889,discharge,2,0.05796726014053619
665,恒流放电,00:30:00,05:25:20,-80.0037,64.7172,40.0017,2610.2494,2025-03-26 17:38:53,-5177.6167,-80.0037,19520.0,5.4222222222222225,discharge,2,0.05683066274052612
666,恒流放电,00:30:30,05:25:50,-79.9975,64.7023,40.6684,2653.3903,2025-03-26 17:39:23,-5176.0235,-79.9975,19550.0,5.430555555555555,discharge,2,0.055694153422740734
667,恒流放电,00:31:00,05:26:20,-79.9975,64.68,41.3351,2696.5186,2025-03-26 17:39:53,-5174.2396,-79.9975,19580.0,5.438888888888889,discharge,2,0.05455764410495535
668,恒流放电,00:31:30,05:26:50,-80.0037,64.6651,42.0018,2739.634,2025-03-26 17:40:23,-5173.4486,-80.0037,19610.0,5.447222222222222,discharge,2,0.053421046704945276
669,恒流放电,00:32:00,05:27:20,-80.0099,64.6428,42.6685,2782.7365,2025-03-26 17:40:53,-5172.0653,-80.0099,19640.0,5.455555555555556,discharge,2,0.0522843612227105
670,恒流放电,00:32:30,05:27:50,-80.0037,64.6205,43.3352,2825.8244,2025-03-26 17:41:23,-5169.8804,-80.0037,19670.0,5.463888888888889,discharge,2,0.05114776382270042
671,恒流放电,00:33:00,05:28:20,-80.0037,64.6056,44.0019,2868.9007,2025-03-26 17:41:53,-5168.6883,-80.0037,19700.0,5.472222222222222,discharge,2,0.050011166422690344
672,恒流放电,00:33:30,05:28:50,-80.0037,64.5833,44.6686,2911.9644,2025-03-26 17:42:23,-5166.9042,-80.0037,19730.0,5.480555555555555,discharge,2,0.04887456902268027
673,恒流放电,00:34:00,05:29:20,-80.0099,64.561,45.3353,2955.0146,2025-03-26 17:42:53,-5165.5204,-80.0099,19760.0,5.488888888888889,discharge,2,0.04773788354044549
674,恒流放电,00:34:30,05:29:50,-80.0099,64.5461,46.002,2998.0514,2025-03-26 17:43:23,-5164.3283,-80.0099,19790.0,5.497222222222222,discharge,2,0.04660119805821071
675,恒流放电,00:35:00,05:30:20,-80.0037,64.5238,46.6687,3041.0756,2025-03-26 17:43:53,-5162.144,-80.0037,19820.0,5.5055555555555555,discharge,2,0.045464600658200634
676,恒流放电,00:35:30,05:30:50,-80.0037,64.5014,47.3354,3084.0859,2025-03-26 17:44:23,-5160.3519,-80.0037,19850.0,5.513888888888889,discharge,2,0.04432800325819056
677,恒流放电,00:36:00,05:31:20,-80.0037,64.4866,48.0021,3127.083,2025-03-26 17:44:53,-5159.1679,-80.0037,19880.0,5.522222222222222,discharge,2,0.04319140585818048
678,恒流放电,00:36:30,05:31:50,-80.0037,64.4642,48.6688,3170.0662,2025-03-26 17:45:23,-5157.3758,-80.0037,19910.0,5.530555555555556,discharge,2,0.042054808458170403
679,恒流放电,00:37:00,05:32:20,-80.0099,64.4419,49.3355,3213.036,2025-03-26 17:45:53,-5155.9913,-80.0099,19940.0,5.538888888888889,discharge,2,0.040918122975935625
680,恒流放电,00:37:30,05:32:50,-80.0099,64.4196,50.0022,3255.9934,2025-03-26 17:46:23,-5154.207,-80.0099,19970.0,5.5472222222222225,discharge,2,0.03978143749370085
681,恒流放电,00:38:00,05:33:20,-80.0037,64.3973,50.6689,3298.9362,2025-03-26 17:46:53,-5152.0236,-80.0037,20000.0,5.555555555555555,discharge,2,0.03864484009369077
682,恒流放电,00:38:30,05:33:50,-80.0037,64.375,51.3356,3341.8638,2025-03-26 17:47:23,-5150.2395,-80.0037,20030.0,5.563888888888889,discharge,2,0.03750824269368069
683,恒流放电,00:39:00,05:34:20,-80.0099,64.3526,52.0023,3384.7764,2025-03-26 17:47:53,-5148.8464,-80.0099,20060.0,5.572222222222222,discharge,2,0.036371557211445915
684,恒流放电,00:39:30,05:34:50,-80.0099,64.3229,52.669,3427.6722,2025-03-26 17:48:23,-5146.4701,-80.0099,20090.0,5.580555555555556,discharge,2,0.03523487172921114
685,恒流放电,00:40:00,05:35:20,-80.0037,64.308,53.3357,3470.5514,2025-03-26 17:48:53,-5144.8792,-80.0037,20120.0,5.588888888888889,discharge,2,0.03409827432920106
686,恒流放电,00:40:30,05:35:50,-79.9975,64.2782,54.0024,3513.4126,2025-03-26 17:49:23,-5142.0966,-79.9975,20150.0,5.597222222222222,discharge,2,0.03296176501141568
687,恒流放电,00:41:00,05:36:20,-80.0099,64.2485,54.6691,3556.255,2025-03-26 17:49:53,-5140.5173,-80.0099,20180.0,5.605555555555555,discharge,2,0.0318250795291809
688,恒流放电,00:41:30,05:36:50,-80.0099,64.2113,55.3358,3599.0773,2025-03-26 17:50:23,-5137.541,-80.0099,20210.0,5.613888888888889,discharge,2,0.03068839404694612
689,恒流放电,00:42:00,05:37:20,-79.9975,64.1815,56.0025,3641.877,2025-03-26 17:50:53,-5134.3608,-79.9975,20240.0,5.622222222222222,discharge,2,0.02955188472916074
690,恒流放电,00:42:30,05:37:50,-80.0099,64.1443,56.6692,3684.6542,2025-03-26 17:51:23,-5132.1803,-80.0099,20270.0,5.6305555555555555,discharge,2,0.02841519924692596
691,恒流放电,00:43:00,05:38:20,-79.9975,64.1071,57.3359,3727.4041,2025-03-26 17:51:53,-5128.409,-79.9975,20300.0,5.638888888888889,discharge,2,0.02727868992914058
692,恒流放电,00:43:30,05:38:50,-80.0037,64.055,58.0025,3770.1262,2025-03-26 17:52:23,-5124.6383,-80.0037,20330.0,5.647222222222222,discharge,2,0.0261420925291305
693,恒流放电,00:44:00,05:39:20,-79.9975,64.0104,58.6692,3812.8175,2025-03-26 17:52:53,-5120.6733,-79.9975,20360.0,5.655555555555556,discharge,2,0.025005583211345116
694,恒流放电,00:44:30,05:39:50,-80.0099,63.9434,59.3359,3855.4727,2025-03-26 17:53:23,-5116.1063,-80.0099,20390.0,5.663888888888889,discharge,2,0.023868897729110338
695,恒流放电,00:45:00,05:40:20,-80.0037,63.8839,60.0026,3898.0856,2025-03-26 17:53:53,-5110.9496,-80.0037,20420.0,5.6722222222222225,discharge,2,0.022732300329100258
696,恒流放电,00:45:30,05:40:50,-80.0037,63.8169,60.6693,3940.656,2025-03-26 17:54:23,-5105.5894,-80.0037,20450.0,5.680555555555555,discharge,2,0.021595702929090178
697,恒流放电,00:46:00,05:41:20,-80.0099,63.7351,61.336,3983.1761,2025-03-26 17:54:53,-5099.4403,-80.0099,20480.0,5.688888888888889,discharge,2,0.0204590174468554
698,恒流放电,00:46:30,05:41:50,-80.0037,63.6532,62.0027,4025.6391,2025-03-26 17:55:23,-5092.4928,-80.0037,20510.0,5.697222222222222,discharge,2,0.01932242004684532
699,恒流放电,00:47:00,05:42:20,-80.0037,63.5639,62.6694,4068.0449,2025-03-26 17:55:53,-5085.3485,-80.0037,20540.0,5.705555555555556,discharge,2,0.01818582264683524
700,恒流放电,00:47:30,05:42:50,-80.0037,63.4523,63.3361,4110.3841,2025-03-26 17:56:23,-5076.42,-80.0037,20570.0,5.713888888888889,discharge,2,0.01704922524682516
701,恒流放电,00:48:00,05:43:20,-80.0037,63.3556,64.0028,4152.6559,2025-03-26 17:56:53,-5068.6837,-80.0037,20600.0,5.722222222222222,discharge,2,0.01591262784681508
702,恒流放电,00:48:30,05:43:50,-80.0099,63.2366,64.6695,4194.8538,2025-03-26 17:57:23,-5059.5553,-80.0099,20630.0,5.730555555555555,discharge,2,0.014775942364580302
703,恒流放电,00:49:00,05:44:20,-80.0037,63.1026,65.3362,4236.9698,2025-03-26 17:57:53,-5048.4427,-80.0037,20660.0,5.738888888888889,discharge,2,0.013639344964570223
704,恒流放电,00:49:30,05:44:50,-80.0099,62.9613,66.0029,4278.9947,2025-03-26 17:58:23,-5037.5286,-80.0099,20690.0,5.747222222222222,discharge,2,0.012502659482335447
705,恒流放电,00:50:00,05:45:20,-80.0037,62.7976,66.6696,4320.9177,2025-03-26 17:58:53,-5024.0416,-80.0037,20720.0,5.7555555555555555,discharge,2,0.011366062082325368
706,恒流放电,00:50:30,05:45:50,-80.0037,62.6116,67.3363,4362.7221,2025-03-26 17:59:23,-5009.1609,-80.0037,20750.0,5.763888888888889,discharge,2,0.01022946468231529
707,恒流放电,00:51:00,05:46:20,-80.0037,62.3809,68.003,4404.3888,2025-03-26 17:59:53,-4990.7041,-80.0037,20780.0,5.772222222222222,discharge,2,0.009092867282305211
708,恒流放电,00:51:30,05:46:50,-80.0037,62.0907,68.6697,4445.8872,2025-03-26 18:00:22,-4967.487,-80.0037,20810.0,5.780555555555556,discharge,2,0.007956269882295133
709,恒流放电,00:52:00,05:47:20,-79.9975,61.7187,69.3364,4487.1662,2025-03-26 18:00:52,-4937.3429,-79.9975,20840.0,5.788888888888889,discharge,2,0.006819760564509752
710,恒流放电,00:52:30,05:47:50,-80.0099,61.1979,70.0031,4528.1535,2025-03-26 18:01:22,-4896.4391,-80.0099,20870.0,5.7972222222222225,discharge,2,0.005683075082274974
711,恒流放电,00:53:00,05:48:20,-79.9975,60.4613,70.6698,4568.7283,2025-03-26 18:01:52,-4836.7541,-79.9975,20900.0,5.805555555555555,discharge,2,0.004546565764489593
712,恒流放电,00:53:30,05:48:50,-80.0099,59.3303,71.3365,4608.6885,2025-03-26 18:02:22,-4747.0126,-80.0099,20930.0,5.813888888888889,discharge,2,0.003409880282254816
713,恒流放电,00:54:00,05:49:20,-80.0037,57.3288,72.0032,4647.6507,2025-03-26 18:02:52,-4586.5173,-80.0037,20960.0,5.822222222222222,discharge,2,0.002273282882244737
714,恒流放电,00:54:30,05:49:50,-80.0037,53.1919,72.6699,4684.6687,2025-03-26 18:03:22,-4255.5499,-80.0037,20990.0,5.830555555555556,discharge,2,0.001136685482234658
715,恒流放电,00:55:00,05:50:20,-80.0099,46.0044,73.3366,4717.8085,2025-03-26 18:03:52,-3680.8084,-80.0099,21020.0,5.838888888888889,discharge,2,0.0
716,恒流放电,00:55:26,05:50:46,-80.0099,40.0,73.9175,4742.7478,2025-03-26 18:04:18,-3200.3968,-80.0099,21046.0,5.846111111111111,discharge,3,0.0
